x,linear,linear_derivative,sigmoid,sigmoid_derivative,tanh,tanh_derivative,relu,relu_derivative,leaky_relu,leaky_relu_derivative,elu,elu_derivative,gelu,gelu_derivative_numeric
1.0,1.0,1.0,0.7310585786300049,0.19661193324148185,0.7615941559557649,0.41997434161402614,1.0,1.0,1.0,1.0,1.0,1.0,0.8411919906082768,1.0828889107782835
1.0250000000000004,1.0250000000000004,1.0,0.7359453939271485,0.1943297710845627,0.7718952374404184,0.40417774241680005,1.0250000000000004,1.0,1.0250000000000004,1.0,1.0250000000000004,1.0,0.8683398926649766,1.0887197208468038
1.0500000000000007,1.0500000000000007,1.0,0.7407748991821541,0.19202744792382354,0.7818063576087744,0.38877881920250124,1.0500000000000007,1.0,1.0500000000000007,1.0,1.0500000000000007,1.0,0.8956279766506178,1.0941076475568074
1.0750000000000002,1.0750000000000002,1.0,0.7455466141264027,0.18970686029105951,0.7913375537619974,0.37378487600597776,1.0750000000000002,1.0,1.0750000000000002,1.0,1.0750000000000002,1.0,0.9230452750428166,1.0990613904778783
1.1000000000000005,1.1000000000000005,1.0,0.7502601055951177,0.18736987954752055,0.8004990217606299,0.3592013161602745,1.1000000000000005,1.0,1.1000000000000005,1.0,1.1000000000000005,1.0,0.9505810461745116,1.1035902953921948
1.125,1.125,1.0,0.7549149868676283,0.1850183494702769,0.809301070201781,0.34503177777025196,1.125,1.0,1.125,1.0,1.125,1.0,0.9782247898124261,1.107704307760386
1.1500000000000004,1.1500000000000004,1.0,0.7595109169491112,0.1826540839842315,0.8177540779702879,0.33127826796296433,1.1500000000000004,1.0,1.1500000000000004,1.0,1.1500000000000004,1.0,1.0059662615625307,1.1114139255290176
1.1750000000000007,1.1750000000000007,1.0,0.7640475997974662,0.18027886504119714,0.8258684551194577,0.31794129483860023,1.1750000000000007,1.0,1.1750000000000007,1.0,1.1750000000000007,1.0,1.0337954860888778,1.1147301515066914
1.2000000000000002,1.2000000000000002,1.0,0.7685247834990178,0.17789444064680565,0.8336546070121553,0.30501999620740883,1.2000000000000002,1.0,1.2000000000000002,1.0,1.2000000000000002,1.0,1.061702769137865,1.1176644455304334
1.2250000000000005,1.2250000000000005,1.0,0.7729422593967386,0.17550252303540348,0.8411229016320434,0.2925122643500918,1.2250000000000005,1.0,1.2250000000000005,1.0,1.2250000000000005,1.0,1.0896787083653992,1.1202286766369944
1.25,1.25,1.0,0.7772998611746911,0.17310478699249707,0.8482836399575129,0.28041486618043265,1.25,1.0,1.25,1.0,1.25,1.0,1.1177142029697147,1.1224350754458818
1.2750000000000004,1.2750000000000004,1.0,0.7815974639023656,0.1707028683237559,0.8551470292769646,0.26872355831878225,1.2750000000000004,1.0,1.2750000000000004,1.0,1.2750000000000004,1.0,1.145800462137693,1.124296186951895
1.3000000000000007,1.3000000000000007,1.0,0.7858349830425586,0.16829836246906024,0.8617231593133066,0.2574331967030937,1.3000000000000007,1.0,1.3000000000000007,1.0,1.3000000000000007,1.0,1.1739290123173103,1.125824823915373
1.3250000000000002,1.3250000000000002,1.0,0.7900123734263975,0.16589282325958776,0.8680219810175624,0.24653784047034644,1.3250000000000002,1.0,1.3250000000000002,1.0,1.3250000000000002,1.0,1.2020917033334615,1.1270340210274021
1.3500000000000005,1.3500000000000005,1.0,0.7941296281990528,0.163487761815487,0.8740532878860071,0.2360308499356608,1.3500000000000005,1.0,1.3500000000000005,1.0,1.3500000000000005,1.0,1.2302807133686802,1.127936990016373
1.375,1.375,1.0,0.7981867777396212,0.16108464558126173,0.8798266996519848,0.2259049785794961,1.375,1.0,1.375,1.0,1.375,1.0,1.25848855283428,1.1285470758502925
1.4000000000000004,1.4000000000000004,1.0,0.8021838885585818,0.15868489749561462,0.8853516482022625,0.21615245902553715,1.4000000000000004,1.0,1.4000000000000004,1.0,1.4000000000000004,1.0,1.2867080671611948,1.1288777141769977
1.4250000000000007,1.4250000000000007,1.0,0.8061210621761402,0.1562898952921517,0.8906373655681186,0.20676508305388153,1.4250000000000007,1.0,1.4250000000000007,1.0,1.4250000000000007,1.0,1.3149324385431307,1.1289423901319253
1.4500000000000002,1.4500000000000002,1.0,0.8099984339846871,0.1539009709270416,0.8956928738431645,0.19773427574657298,1.4500000000000002,1.0,1.4500000000000002,1.0,1.4500000000000002,1.0,1.3431551866677909,1.1287545986304757
1.4750000000000005,1.4750000000000005,1.0,0.8138161720984914,0.15151941012945,0.9005269768828866,0.18905116390616894,1.4750000000000005,1.0,1.4750000000000005,1.0,1.4750000000000005,1.0,1.3713701684746544,1.1283278062488407
1.5,1.5,1.0,0.8175744761936437,0.14914645207033286,0.9051482536448665,0.18070663892364836,1.5,1.0,1.5,1.0,1.5,1.0,1.3995715769802328,1.127675414784619
1.5250000000000004,1.5250000000000004,1.0,0.8212735763411496,0.14678328914496752,0.909565053033425,0.17269141430030266,1.5250000000000004,1.0,1.5250000000000004,1.0,1.5250000000000004,1.0,1.4277539392138852,1.1268107265754885
1.5500000000000007,1.5500000000000007,1.0,0.8249137318359603,0.1444310668644297,0.913785490117828,0.16499607805012095,1.5500000000000007,1.0,1.5500000000000007,1.0,1.5500000000000007,1.0,1.455912113309008,1.1257469116418832
1.5750000000000002,1.5750000000000002,1.0,0.8284952300245991,0.1420908838510857,0.91781744359907,0.1576111402252679,1.5750000000000002,1.0,1.5750000000000002,1.0,1.5750000000000002,1.0,1.4840412847959792,1.1244969767070891
1.6000000000000005,1.6000000000000005,1.0,0.8320183851339246,0.13976379193306093,0.9216685544064714,0.15052707581828517,1.6000000000000005,1.0,1.6000000000000005,1.0,1.6000000000000005,1.0,1.512136962144362,1.1230737361361882
1.625,1.625,1.0,0.8354835371034369,0.13745079633256685,0.9253462253117412,0.1437343633013124,1.625,1.0,1.625,1.0,1.625,1.0,1.5401949716027885,1.1214897848240035
1.6500000000000004,1.6500000000000004,1.0,0.8388910504234147,0.1351528559429146,0.9288576214547277,0.1372235190654657,1.6500000000000004,1.0,1.6500000000000004,1.0,1.6500000000000004,1.0,1.568211451385562,1.1197574730504485
1.6750000000000007,1.6750000000000007,1.0,0.8422413129810302,0.1328708836890205,0.9322096716816438,0.13098512802320184,1.6750000000000007,1.0,1.6750000000000007,1.0,1.6750000000000007,1.0,1.5961828452553117,1.1178888833118918
1.7000000000000002,1.7000000000000002,1.0,0.8455347349164652,0.13060574696620808,0.9354090706030991,0.12500987063344637,1.7000000000000002,1.0,1.7000000000000002,1.0,1.7000000000000002,1.0,1.6241058955511563,1.1158958091264388
1.7250000000000005,1.7250000000000005,1.0,0.8487717474909259,0.12835826815212584,0.9384622812857041,0.11928854660403199,1.7250000000000005,1.0,1.7250000000000005,1.0,1.7250000000000005,1.0,1.6519776357116334,1.1137897358019089
1.75,1.75,1.0,0.8519528019683106,0.12612922518665515,0.9413755384972874,0.11381209551894222,1.75,1.0,1.75,1.0,1.75,1.0,1.6797953823412515,1.1115818231464587
1.7750000000000004,1.7750000000000004,1.0,0.8550783685121771,0.12391935221473055,0.944154852431854,0.10857161462938392,1.7750000000000004,1.0,1.7750000000000004,1.0,1.7750000000000004,1.0,1.707556726868956,1.1092828900935743
1.8000000000000007,1.8000000000000007,1.0,0.8581489350995123,0.12172934028708533,0.9468060128462684,0.10355837403815182,1.8000000000000007,1.0,1.8000000000000007,1.0,1.8000000000000007,1.0,1.7352595268459308,1.1069034012055852
1.8250000000000002,1.8250000000000002,1.0,0.8611650064526928,0.11955983811402639,0.9493345935462566,0.09876382949636375,1.8250000000000002,1.0,1.8250000000000002,1.0,1.8250000000000002,1.0,1.7629018969292352,1.1044534550133136
1.8500000000000005,1.8500000000000005,1.0,0.8641271029909058,0.11741145286745029,0.9517459571646617,0.09417963302072196,1.8500000000000005,1.0,1.8500000000000005,1.0,1.8500000000000005,1.0,1.7904821995965963,1.101942774142742
1.875,1.875,1.0,0.8670357598021706,0.11528475102644331,0.9540452601799488,0.08979764152817371,1.875,1.0,1.875,1.0,1.875,1.0,1.817999035636372,1.0993806971747375
1.9000000000000004,1.9000000000000004,1.0,0.8698915256370021,0.11318025926193101,0.9562374581277391,0.08560992367340048,1.9000000000000004,1.0,1.9000000000000004,1.0,1.9000000000000004,1.0,1.845451234455333,1.0967761721785436
1.9250000000000007,1.9250000000000007,1.0,0.8726949619246285,0.11109846535599974,0.9583273109626392,0.08160876506311698,1.9250000000000007,1.0,1.9250000000000007,1.0,1.9250000000000007,1.0,1.8728378442453,1.0941377518555697
1.9500000000000002,1.9500000000000002,1.0,0.8754466418125836,0.10903981915165356,0.9603193885318451,0.07778667200982325,1.9500000000000002,1.0,1.9500000000000002,1.0,1.9500000000000002,1.0,1.9001581220481114,1.0914735902267552
1.9750000000000005,1.9750000000000005,1.0,0.878147149230382,0.10700473352893525,0.9622180761259219,0.0741363739765295,1.9750000000000005,1.0,1.9750000000000005,1.0,1.9750000000000005,1.0,1.9274115237566374,1.0887914407932797
2.0,2.0,1.0,0.8807970779778823,0.10499358540350662,0.9640275800758169,0.07065082485316443,2.0,1.0,2.0,1.0,2.0,1.0,1.954597694087775,1.0860986560984287
2.0250000000000004,2.0250000000000004,1.0,0.8833970308388606,0.1030067167439458,0.9657519333685446,0.06732320319491825,2.0250000000000004,1.0,2.0250000000000004,1.0,2.0250000000000004,1.0,1.9817164565615586,1.0834021886161267
2.0500000000000007,2.0500000000000007,1.0,0.8859476187202093,0.10104443560419993,0.9673950012571182,0.06414691154274033,2.0500000000000007,1.0,2.0500000000000007,1.0,2.0500000000000007,1.0,2.008767803518582,1.0807085928906233
2.075,2.075,1.0,0.8884494598171035,0.09910701716780046,0.9689604868431823,0.06111557493662323,2.075,1.0,2.075,1.0,2.075,1.0,2.0357518862060897,1.0780240288506135
2.1000000000000005,2.1000000000000005,1.0,0.8909031788043871,0.09719470480062539,0.970451936613454,0.058223038723196674,2.1000000000000005,1.0,2.1000000000000005,1.0,2.1000000000000005,1.0,2.0626690049611125,1.0753542662208417
2.125,2.125,1.0,0.8933094060543487,0.09530771110917544,0.971872745913509,0.0554633657505359,2.125,1.0,2.125,1.0,2.125,1.0,2.0895195995171316,1.072704689954179
2.1500000000000004,2.1500000000000004,1.0,0.8956687768809987,0.0934462190014945,0.9732261643446705,0.0528308330349605,2.1500000000000004,1.0,2.1500000000000004,1.0,2.1500000000000004,1.0,2.116304239458821,1.070080306607231
2.1750000000000007,2.1750000000000007,1.0,0.8979819308108697,0.09161038274805208,0.9745153010717769,0.05031992797698415,2.1750000000000007,1.0,2.1750000000000007,1.0,2.1750000000000007,1.0,2.1430236148474937,1.0674857515838099
2.2,2.2,1.0,0.9002495108803148,0.08980032904006877,0.9757431300314515,0.04792534419642591,2.2,1.0,2.2,1.0,2.2,1.0,2.1696785270380117,1.0649252971709728
2.2250000000000005,2.2250000000000005,1.0,0.9024721629592075,0.08801615804293711,0.9769124950321555,0.0456419770500488,2.2250000000000005,1.0,2.2250000000000005,1.0,2.2250000000000005,1.0,2.1962698797060423,1.0624028612939966
2.25,2.25,1.0,0.9046505351008906,0.08625794444256295,0.9780261147388136,0.043464918888900916,2.25,1.0,2.25,1.0,2.25,1.0,2.222798670102711,1.059922016918243
2.2750000000000004,2.2750000000000004,1.0,0.9067852769181763,0.08452573848260259,0.979086587536164,0.041389454106789514,2.2750000000000004,1.0,2.2750000000000004,1.0,2.2750000000000004,1.0,2.249265980551954,1.0574860020273888
2.3000000000000007,2.3000000000000007,1.0,0.9088770389851439,0.08281956699074108,0.9800963962661914,0.03941105402602474,2.3000000000000007,1.0,2.3000000000000007,1.0,2.3000000000000007,1.0,2.2756729702040817,1.0550977301097433
2.325,2.325,1.0,0.9109264722644368,0.08113943439230506,0.9810579128361078,0.03752537166165992,2.325,1.0,2.325,1.0,2.325,1.0,2.302020867057441,1.0527598010862675
2.3500000000000005,2.3500000000000005,1.0,0.9129342275597289,0.07948532370965006,0.9819734026943044,0.03572823640096945,2.3500000000000005,1.0,2.3500000000000005,1.0,2.3500000000000005,1.0,2.328310960258395,1.0504745126163897
2.375,2.375,1.0,0.9149009549929797,0.0778571975459134,0.9828450291725761,0.03401564863075801,2.375,1.0,2.375,1.0,2.375,1.0,2.354544592688261,1.048243871720075
2.4000000000000004,2.4000000000000004,1.0,0.9168273035060777,0.07625499905185222,0.9836748576936802,0.032383774341317895,2.4000000000000004,1.0,2.4000000000000004,1.0,2.4000000000000004,1.0,2.3807231538443987,1.0460696066568858
2.4250000000000007,2.4250000000000007,1.0,0.9187139203864272,0.07467865287462871,0.98446485984397,0.030828939732392424,2.4250000000000007,1.0,2.4250000000000007,1.0,2.4250000000000007,1.0,2.4068480730211057,1.043953179005726
2.45,2.45,1.0,0.9205614508160216,0.07312806608752305,0.9852169173114361,0.029347625843350822,2.45,1.0,2.45,1.0,2.45,1.0,2.4329208127946846,1.0418957958913495
2.4750000000000005,2.4750000000000005,1.0,0.9223705374435117,0.07160312909967907,0.9859328256900097,0.0279364632269129,2.4750000000000005,1.0,2.4750000000000005,1.0,2.4750000000000005,1.0,2.458942862815673,1.0398984223063366
2.5,2.5,1.0,0.9241418199787566,0.07010371654510807,0.9866142981514303,0.026592226683160525,2.5,1.0,2.5,1.0,2.5,1.0,2.484915733910001,1.037961793480136
2.5250000000000004,2.5250000000000004,1.0,0.9258759348093368,0.06862968815027348,0.9872629689863689,0.02531183006822002,2.5250000000000004,1.0,2.5250000000000004,1.0,2.5250000000000004,1.0,2.5108409524896795,1.036086427249387
2.5500000000000007,2.5500000000000007,1.0,0.9275735146384823,0.0671808895796956,0.9878803970168318,0.024092321189866706,2.5500000000000007,1.0,2.5500000000000007,1.0,2.5500000000000007,1.0,2.5367200552724714,1.0342726363864543
2.575,2.575,1.0,0.9292351881438593,0.06575715325910571,0.9884680688821502,0.02293087680039274,2.575,1.0,2.575,1.0,2.575,1.0,2.562554584309002,1.0325205408457307
2.6000000000000005,2.6000000000000005,1.0,0.9308615796566533,0.06435829917577342,0.9890274022010992,0.021824797695345177,2.6000000000000005,1.0,2.6000000000000005,1.0,2.6000000000000005,1.0,2.5883460823147577,1.0308300798901442
2.625,2.625,1.0,0.9324533088603709,0.06298413565571663,0.9895597486128832,0.020771503925207435,2.625,1.0,2.625,1.0,2.625,1.0,2.6140960883035094,1.0292010240626794
2.6500000000000004,2.6500000000000004,1.0,0.9340109905087812,0.061634460117586616,0.9900663966998862,0.019768530125703676,2.6500000000000004,1.0,2.6500000000000004,1.0,2.6500000000000004,1.0,2.6398061335178915,1.0276329869706586
2.6750000000000007,2.6750000000000007,1.0,0.9355352341624104,0.06030905980309438,0.9905485747952091,0.018813520971180053,2.6750000000000007,1.0,2.6750000000000007,1.0,2.6750000000000007,1.0,2.665477737652043,1.0261254368528299
2.7,2.7,1.0,0.9370266439430035,0.05900771248391524,0.9910074536781177,0.017904226754413388,2.7,1.0,2.7,1.0,2.7,1.0,2.6911124053605326,1.0246777079017377
2.7250000000000005,2.7250000000000005,1.0,0.9384858183053656,0.05773018714507391,0.9914441491605901,0.017038499095233584,2.7250000000000005,1.0,2.7250000000000005,1.0,2.7250000000000005,1.0,2.71671162304713,1.0232890113169901
2.75,2.75,1.0,0.9399133498259924,0.05647624464487404,0.9918597245682078,0.016214286779478893,2.75,1.0,2.75,1.0,2.75,1.0,2.742276855926382,1.0219584460663214
2.7750000000000004,2.7750000000000004,1.0,0.9413098250079087,0.05524563835148898,0.992255193118658,0.01542963172905476,2.7750000000000004,1.0,2.7750000000000004,1.0,2.7750000000000004,1.0,2.7678095453504463,1.0206850093347768
2.8000000000000007,2.8000000000000007,1.0,0.9426758241011313,0.054038114756384294,0.9926315202011281,0.014682665103197379,2.8000000000000007,1.0,2.8000000000000007,1.0,2.8000000000000007,1.0,2.7933111063931215,1.0194676066439428
2.825,2.825,1.0,0.9440119209381783,0.052853414064788884,0.9929896255598674,0.013971603530474441,2.825,1.0,2.825,1.0,2.825,1.0,2.818782925682643,1.018305061625675
2.8500000000000005,2.8500000000000005,1.0,0.9453186827840592,0.05169127076347048,0.9933303853851734,0.01329474547054299,2.8500000000000005,1.0,2.8500000000000005,1.0,2.8500000000000005,1.0,2.8442263594744053,1.017196125436648
2.875,2.875,1.0,0.9465966702001757,0.05055141416611551,0.9936546343150297,0.0126504677042647,2.875,1.0,2.875,1.0,2.875,1.0,2.8696427319544755,1.0161394858024693
2.9000000000000004,2.9000000000000004,1.0,0.9478464369215823,0.049433568936643184,0.9939631673505832,0.01203722195039647,2.9000000000000004,1.0,2.9000000000000004,1.0,2.9000000000000004,1.0,2.8950333337645286,1.015133775681754
2.9250000000000007,2.9250000000000007,1.0,0.9490685297470565,0.04833745559081706,0.9942567416885992,0.011453531606770095,2.9250000000000007,1.0,2.9250000000000007,1.0,2.9250000000000007,1.0,2.920399420738564,1.0141775815426044
2.95,2.95,1.0,0.9502634884414434,0.04726279097654219,0.994536078473978,0.010897988613601584,2.95,1.0,2.95,1.0,2.95,1.0,2.9457422128416586,1.0132694512458897
2.9750000000000005,2.9750000000000005,1.0,0.9514318456497438,0.04620928873326588,0.9948018644753533,0.010369250436360722,2.9750000000000005,1.0,2.9750000000000005,1.0,2.9750000000000005,1.0,2.9710628933008585,1.0124079015313683
3.0,3.0,1.0,0.9525741268224334,0.045176659730912,0.9950547536867305,0.009866037165440211,3.0,1.0,3.0,1.0,3.0,1.0,2.996362607918227,1.0115914251042284
3.0250000000000004,3.0250000000000004,1.0,0.9536908501514997,0.044164612488809464,0.9952953688580437,0.009387128729730687,3.0250000000000004,1.0,3.0250000000000004,1.0,3.0250000000000004,1.0,3.02164246455607,1.010818497321523
3.0500000000000007,3.0500000000000007,1.0,0.9547825265167125,0.04317285357507572,0.9955243029574473,0.008931362221088701,3.0500000000000007,1.0,3.0500000000000007,1.0,3.0500000000000007,1.0,3.0469035327843037,1.0100875824793292
3.075000000000001,3.075000000000001,1.0,0.9558496594416355,0.04220108798694496,0.9957421205680717,0.00849762932659981,3.075000000000001,1.0,3.075000000000001,1.0,3.075000000000001,1.0,3.072146843680037,1.0093971397029549
3.0999999999999996,3.0999999999999996,1.0,0.9568927450589139,0.04124901951253034,0.9959493592219002,0.008084873865486397,3.0999999999999996,1.0,3.0999999999999996,1.0,3.0999999999999996,1.0,3.09737338976945,1.0087456284437266
3.125,3.125,1.0,0.9579122720843811,0.04031635107451971,0.996146530673345,0.007692089427458471,3.125,1.0,3.125,1.0,3.125,1.0,3.122584125102222,1.0081315135875215
3.1500000000000004,3.1500000000000004,1.0,0.958908721799535,0.039402785056316975,0.9963341221150144,0.00731831710930364,3.1500000000000004,1.0,3.1500000000000004,1.0,3.1500000000000004,1.0,3.147779965448827,1.0075532701808143
3.1750000000000007,3.1750000000000007,1.0,0.9598825680419544,0.038508023611137206,0.9965125973380904,0.0069626433464928805,3.1750000000000007,1.0,3.1750000000000007,1.0,3.1750000000000007,1.0,3.1729617886112633,1.0070093877817854
3.200000000000001,3.200000000000001,1.0,0.9608342772032357,0.03763176895457135,0.9966823978396512,0.006624197836603285,3.200000000000001,1.0,3.200000000000001,1.0,3.200000000000001,1.0,3.1981304348379167,1.006498374444746
3.2249999999999996,3.2249999999999996,1.0,0.9617643082340419,0.036773723641136735,0.9968439438791923,0.006302151551377699,3.2249999999999996,1.0,3.2249999999999996,1.0,3.2249999999999996,1.0,3.223286707333499,1.006018760346734
3.25,3.25,1.0,0.9626731126558706,0.03593359082532804,0.996997635486526,0.0059957148342763,3.25,1.0,3.25,1.0,3.25,1.0,3.2484313728552525,1.0055691010667687
3.2750000000000004,3.2750000000000004,1.0,0.9635611345791598,0.03511107450768208,0.9971438534231548,0.005704135580421932,3.2750000000000004,1.0,3.2750000000000004,1.0,3.2750000000000004,1.0,3.2735651623868383,1.0051479805282213
3.3000000000000007,3.3000000000000007,1.0,0.9644288107273639,0.03430587976636643,0.9972829600991421,0.005426697495892974,3.3000000000000007,1.0,3.3000000000000007,1.0,3.3000000000000007,1.0,3.2986887718816646,1.004754013616278
3.325000000000001,3.325000000000001,1.0,0.9652765704666424,0.03351771297479956,0.9974153004474253,0.005162718433372238,3.325000000000001,1.0,3.325000000000001,1.0,3.325000000000001,1.0,3.3238028630676526,1.0043858484819594
3.3499999999999996,3.3499999999999996,1.0,0.9661048358408219,0.032746282005800514,0.9975412027574452,0.0049115488012296815,3.3499999999999996,1.0,3.3499999999999996,1.0,3.3499999999999996,1.0,3.348908064305762,1.0040421685460643
3.375,3.375,1.0,0.9669140216112958,0.031991296422766394,0.997660979469889,0.0046725700431817785,3.375,1.0,3.375,1.0,3.375,1.0,3.3740049714949545,1.0037216942156846
3.4000000000000004,3.4000000000000004,1.0,0.9677045353015495,0.0312524676583616,0.9977749279342794,0.004445193185743657,3.4000000000000004,1.0,3.4000000000000004,1.0,3.4000000000000004,1.0,3.3990941490165465,1.003423184326948
3.4250000000000007,3.4250000000000007,1.0,0.9684767772459986,0.030529509181203042,0.997883331131068,0.00422885745076329,3.4250000000000007,1.0,3.4250000000000007,1.0,3.4250000000000007,1.0,3.4241761307113023,1.003145437327575
3.450000000000001,3.450000000000001,1.0,0.969231140642852,0.02982213665100806,0.9979864583598287,0.0040230289304059585,3.450000000000001,1.0,3.450000000000001,1.0,3.450000000000001,1.0,3.4492514208829266,1.002887292213643
3.4749999999999996,3.4749999999999996,1.0,0.9699680116107118,0.02913006806267388,0.9980845658950795,0.0038271993220305722,3.4749999999999996,1.0,3.4749999999999996,1.0,3.4749999999999996,1.0,3.474320495321983,1.0026476292340192
3.5,3.5,1.0,0.9706877692486436,0.028453023879735598,0.9981778976111987,0.003640884720487403,3.5,1.0,3.5,1.0,3.5,1.0,3.499383802344626,1.0024253703774235
3.5250000000000004,3.5250000000000004,1.0,0.9713907856994539,0.02779072715765151,0.9982666855778416,0.0034636244654306925,3.5250000000000004,1.0,3.5250000000000004,1.0,3.5250000000000004,1.0,3.5244417638408554,1.00221947965575
3.5500000000000007,3.5500000000000007,1.0,0.9720774262159271,0.027142903657345927,0.9983511506272034,0.0032949800413391017,3.5500000000000007,1.0,3.5500000000000007,1.0,3.5500000000000007,1.0,3.549494776327415,1.0020289631979153
3.575000000000001,3.575000000000001,1.0,0.972748049229784,0.02650928194943375,0.998431502894418,0.003134534027993907,3.575000000000001,1.0,3.575000000000001,1.0,3.575000000000001,1.0,3.574543212000752,1.0018528691684452
3.5999999999999996,3.5999999999999996,1.0,0.973403006423134,0.02588959350953811,0.9985079423323265,0.002981889099263224,3.5999999999999996,1.0,3.5999999999999996,1.0,3.5999999999999996,1.0,3.5995874197858364,1.001690287524596
3.625,3.625,1.0,0.9740426428022031,0.025283572805102884,0.9985806592017988,0.0028366670681009287,3.625,1.0,3.625,1.0,3.625,1.0,3.62462772637698,1.0015403496252873
3.6500000000000004,3.6500000000000004,1.0,0.9746672967731284,0.024690957374090893,0.9986498345387343,0.002698507975758546,3.6500000000000004,1.0,3.6500000000000004,1.0,3.6500000000000004,1.0,3.6496644372671017,1.0014022277057393
3.6750000000000007,3.6750000000000007,1.0,0.9752773002196243,0.02411148789594508,0.998715640598828,0.0025670692232726555,3.6750000000000007,1.0,3.6750000000000007,1.0,3.6750000000000007,1.0,3.674697837762268,1.0012751342301414
3.700000000000001,3.700000000000001,1.0,0.9758729785823308,0.023544908255180536,0.9987782412811311,0.00244202474337063,3.700000000000001,1.0,3.700000000000001,1.0,3.700000000000001,1.0,3.699728193978609,1.0011583211355344
3.7249999999999996,3.7249999999999996,1.0,0.9764546509396596,0.022990965597967174,0.9988377925313967,0.002323064211006476,3.7249999999999996,1.0,3.7249999999999996,1.0,3.7249999999999996,1.0,3.724755753819044,1.0010510789790033
3.75,3.75,1.0,0.9770226300899744,0.022449410382043483,0.9988944427261528,0.0022098922908087015,3.75,1.0,3.75,1.0,3.75,1.0,3.7497807479275584,1.0009527359994763
3.7750000000000004,3.7750000000000004,1.0,0.9775772226349374,0.02191999642029943,0.9989483330384067,0.002102227919788535,3.7750000000000004,1.0,3.7750000000000004,1.0,3.7750000000000004,1.0,3.7748033906190184,1.0008626571059978
3.8000000000000007,3.8000000000000007,1.0,0.9781187290638694,0.021402480918350217,0.9989995977858408,0.0019998036237283134,3.8000000000000007,1.0,3.8000000000000007,1.0,3.8000000000000007,1.0,3.799823880782859,1.00078024280306
3.825000000000001,3.825000000000001,1.0,0.9786474438389795,0.020896624506410964,0.9990483647623233,0.0019023648657278125,3.825000000000001,1.0,3.825000000000001,1.0,3.825000000000001,1.0,3.824842402759172,1.0007049280629303
3.8499999999999996,3.8499999999999996,1.0,0.9791636554813196,0.020402191265779294,0.9990947555535189,0.0018096694254543522,3.8499999999999996,1.0,3.8499999999999996,1.0,3.8499999999999996,1.0,3.8498591271860048,1.0006361811552438
3.875,3.875,1.0,0.9796676466573412,0.019918948750208085,0.9991388858373508,0.0017214868076973477,3.875,1.0,3.875,1.0,3.875,1.0,3.8748742118169335,1.0005735024424922
3.9000000000000004,3.9000000000000004,1.0,0.9801596942659225,0.0194466680024558,0.9991808656700278,0.0016375976788938207,3.9000000000000004,1.0,3.9000000000000004,1.0,3.9000000000000004,1.0,3.8998878023081303,1.0005164231503159
3.9250000000000007,3.9250000000000007,1.0,0.9806400695257524,0.018985123566279856,0.9992207997583223,0.0015577933303386748,3.9250000000000007,1.0,3.9250000000000007,1.0,3.9250000000000007,1.0,3.92490003297445,1.0004645041206004
3.950000000000001,3.950000000000001,1.0,0.9811090380629611,0.018534093494132223,0.9992587877187472,0.001481875166859714,3.950000000000001,1.0,3.950000000000001,1.0,3.950000000000001,1.0,3.949911027514161,1.0004173345545269
3.9749999999999996,3.9749999999999996,1.0,0.9815668599988902,0.018093359350809333,0.9992949243242575,0.0014096542197764572,3.9749999999999996,1.0,3.9749999999999996,1.0,3.9749999999999996,1.0,3.974920899702176,1.0003745307529641
4.0,4.0,1.0,0.9820137900379085,0.017662706213291107,0.999329299739067,0.0013409506830258655,4.0,1.0,4.0,1.0,4.0,1.0,3.9999297540518075,1.0003357348599167
4.025,4.025,1.0,0.9824500775551757,0.01724192266700499,0.9993619997421463,0.001275593471378289,4.025,1.0,4.025,1.0,4.025,1.0,4.024937686445172,1.0003006136154369
4.050000000000001,4.050000000000001,1.0,0.9828759666842724,0.0168308007987295,0.9993931059399421,0.001213419799715565,4.050000000000001,1.0,4.050000000000001,1.0,4.050000000000001,1.0,4.04994478473258,1.0002688571225633
4.075000000000001,4.075000000000001,1.0,0.9832916964046118,0.016429136186352555,0.9994226959688306,0.0011542747823943822,4.075000000000001,1.0,4.075000000000001,1.0,4.075000000000001,1.0,4.074951129301301,1.0002401776334437
4.1,4.1,1.0,0.9836975006285591,0.016036727885685075,0.9994508436877974,0.001098011051750114,4.1,1.0,4.1,1.0,4.1,1.0,4.099956793614251,1.0002143083586645
4.125,4.125,1.0,0.9840936082881853,0.01565337841452505,0.9994776193618086,0.001044488394851717,4.125,1.0,4.125,1.0,4.125,1.0,4.124961844719233,1.0001910023032252
4.15,4.15,1.0,0.9844802434215911,0.015278893734155807,0.9995030898363213,0.0009935734076466085,4.15,1.0,4.15,1.0,4.15,1.0,4.149966343729413,1.0001700311327824
4.175000000000001,4.175000000000001,1.0,0.9848576252587378,0.014913083228457415,0.9995273187033555,0.0009451391656807306,4.175000000000001,1.0,4.175000000000001,1.0,4.175000000000001,1.0,4.174970346275873,1.0001511840726067
4.200000000000001,4.200000000000001,1.0,0.9852259683067269,0.014555759680799234,0.9995503664595334,0.0008990649106124238,4.200000000000001,1.0,4.200000000000001,1.0,4.200000000000001,1.0,4.199973902933044,1.0001342668413713
4.225,4.225,1.0,0.985585482434479,0.01420673924887432,0.9995722906564709,0.000855235751775596,4.225,1.0,4.225,1.0,4.225,1.0,4.224977059617941,1.000119100622257
